SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class,c_minus_deltac,Reaction_Rate_J,SEI_Growth,Plating_Risk,Electrode_Area,Graphene_Enhanced,SEI_Growth_Enhanced,Plating_Risk_Enhanced,Degradation Rate (%)_Enhanced,Electrode_Area_Enhanced
70.98079256580542,3.93184884286302,71.76944770174876,33.10347429048676,18.53793901647968,62.55056592718428,10.4167605034133,Normal,97.91664789931734,Li-ion,825,C,1,0.19719642021674494,0.019719642021674495,1.9443214073149527e-05,2.1044614718849632,48915.98730130295,1,0.0031179491715829437,1.1236889619156085,6.77,305.4007204180277
11.492904603507052,4.186830324619197,16.267703334616517,25.20473195970459,34.746723171590915,76.5415939752538,8.213347992765065,Fast,98.357330401447,Li-ion,667,B,1,0.1719865400163227,0.01719865400163227,1.4789684973393086e-05,0.62079258660732,63332.48584028636,1,0.0027193459667163617,0.6103077518468792,5.34,345.1387517558138
56.088375246935286,3.942269468911668,25.739329345836342,23.189845250827165,23.88207113813237,22.10091569863608,5.805653999774462,Slow,98.83886920004512,Li-ion,898,B,0,0.2930967276565071,0.029309672765650708,4.2952845881476346e-05,1.0640551470644977,22751.655323903473,1,0.00463426617068314,0.7990200799971792,3.77,210.92905268332345
68.06555113685049,3.943803992169728,30.44616013211634,21.40983891286289,32.4723705747443,64.58255498270162,9.85564908437747,Normal,98.02887018312452,Li-ion,786,A,1,0.29693068504165193,0.029693068504165192,4.408391585965235e-05,1.358606826693463,22180.859424745435,1,0.004694886359628545,0.9028643840666647,6.41,208.3244818565224
72.18439642922193,4.045891776605801,35.134847960896934,33.284387699779366,26.654288986893636,108.52388787075652,14.31709652901311,Slow,97.13658069419738,Li-ion,981,B,2,0.2883100333149597,0.028831003331495967,4.156133765503658e-05,1.0248060507472048,23495.5021410532,1,0.004558581887771491,0.784145159041566,9.31,214.27149224270482
44.806181167048365,3.574886447178871,67.8593719052837,37.63381223687016,31.249476420883436,28.67065675956402,6.511221066826262,Normal,98.69775578663474,Li-ion,739,B,0,0.15363677178460985,0.015363677178460987,1.1802128822198148e-05,1.7564762050720464,78112.00886106207,1,0.002429210655974297,1.0265893643727406,4.23,380.6641338493713
22.376884973139397,3.878886605073277,56.13892778305476,33.70268619748968,21.11487914894582,111.32296862792704,12.08089261085871,Slow,97.58382147782824,Li-ion,989,C,2,0.12434298809694411,0.01243429880969441,7.73058934443839e-06,1.617711305216359,114539.80488007097,1,0.001966035267287745,0.9852039297169979,7.85,453.36232361391836
40.69597159452327,4.1740944027012965,37.47796090270582,22.20863726822205,23.054074419891204,58.79727543978864,8.045003396452985,Slow,98.3909993207094,Li-ion,424,C,1,0.21289666941857877,0.021289666941857875,2.2662495924761805e-05,1.614828155120583,42260.96871520397,1,0.003366191908133121,0.984325603178313,5.23,284.7714749122422
20.21261691165301,3.73931051622708,29.13799387339865,25.783748925919,28.450145253472986,102.95658314283686,10.879533553781672,Slow,97.82409328924366,Li-ion,541,C,2,0.16105611324753671,0.016105611324753674,1.2969535807201688e-05,1.0878982607696646,71584.33993808669,1,0.00254652074478117,0.8079226178674531,7.07,365.51973577781814
93.22242564507064,3.942835325193764,12.98704191061836,26.19613750644938,28.64383378510197,33.36956543994362,8.751725277571303,Slow,98.24965494448574,Li-ion,903,C,0,0.35887486394084583,0.03588748639408458,0.00014151054391882404,0.4775325873954922,7017.0246530643635,1,0.005674309825180517,0.5352752118651631,5.69,118.05193026163408
69.39856414307611,4.156059941065516,94.44743366036344,30.71107629759345,27.64792512931017,114.13343927869016,14.516601961924325,Slow,97.09667960761512,Li-ion,163,B,2,0.1747515606300415,0.01747515606300415,1.5269053971317537e-05,2.978373637464051,61466.3889961277,1,0.0027630647812997016,1.3367962382047724,9.44,340.3147120966962
83.54999801810942,3.9815200056105695,88.40840340367468,27.137719503422204,17.56651724377529,87.66172335525064,12.839529489014136,Normal,97.43209410219715,Li-ion,659,C,2,0.1939772952060631,0.01939772952060631,1.8813595527730073e-05,3.1419889374091654,50470.39537071665,1,0.003067050336050101,1.3730234384181135,8.35,309.98554491945646
57.66855205204058,3.7106744968627714,80.96026089279688,36.57111195812163,28.86844256112618,113.81811725247223,14.1968263048808,Slow,97.16063473902383,Li-ion,597,A,2,0.16257733633822416,0.016257733633822415,1.321569514541603e-05,2.154854000143479,70344.78368948832,1,0.0025705733937602354,1.137063058975221,9.23,362.55099273934087
18.379249102530927,3.5471454210281403,33.42581718094027,26.155916633614915,30.06944221319193,53.21725220617326,6.661529303988398,Slow,98.66769413920233,Li-ion,159,C,1,0.13965688851910113,0.013965688851910112,9.75202325541832e-06,1.2308852480259926,93005.75121952652,1,0.0022081692932628964,0.8593783502134525,4.33,412.53298260288057
41.42886171513948,4.110075764306663,50.23499894257829,30.11268306843917,18.73279879595365,99.7998035219224,11.893727532672466,Fast,97.6212544934655,Li-ion,900,A,2,0.18410823543074953,0.018410823543074953,1.694792117671215e-05,1.614614812617587,55716.75906943048,1,0.0029110067997783987,0.9842605791001446,7.73,324.88840584181173
75.33601109832155,4.1814422784241785,51.43224440817337,38.82241625067347,15.513792897388164,93.85460533969636,13.529138479091111,Normal,97.29417230418176,Li-ion,137,A,2,0.2474837143304501,0.02474837143304501,3.062409442939792e-05,1.2915400231974512,31621.458828885705,1,0.003913061105413377,0.8802976848308024,8.79,247.5972205321609
17.572596849554394,3.517210841521161,19.96485339936841,30.0626494510308,18.92491433412331,118.29468795547008,12.2396529779851,Normal,97.552069404403,Li-ion,516,C,2,0.17594790966147536,0.017594790966147536,1.547883345712135e-05,0.6427286066129778,60683.90718323867,1,0.0027819807203790384,0.6209969113995549,7.96,338.2663331819621
24.47272462757488,4.197987150110398,91.96931454795237,32.21093510030849,16.140538280072388,38.06575413113032,6.0063291639883625,Normal,98.79873416720233,Li-ion,427,A,0,0.10569154326324944,0.010569154326324944,5.585351158683665e-06,2.7692479681819644,151852.19070381182,1,0.0016711300306504675,1.289010776102814,3.9,513.4842798472853
30.18423785145038,4.056366684124951,96.65293213666232,33.87899181020313,19.674815840734887,95.61922341067805,11.17143010063918,Fast,97.76571397987216,Li-ion,676,A,2,0.11255147580118753,0.011255147580118752,6.3339173525126505e-06,2.771093059759499,136352.7773676633,1,0.0017795950877253863,1.28944012495955,7.26,489.8807828710165
74.09612992127823,3.985577558047042,75.40038928632909,24.59196321507937,27.75548283691183,59.37551415654067,9.882364169862935,Normal,98.0235271660274,Li-ion,367,B,1,0.19790492447781238,0.01979049244778124,1.9583179566284316e-05,2.946252643951186,48583.35889164671,1,0.003129151607567482,1.329568195456973,6.42,304.4088580174481
31.352417874712007,3.654538728952133,37.427598584752,22.3510260030044,31.401350041112988,80.82113767664467,9.420267000272876,Slow,98.11594659994545,Li-ion,168,B,2,0.1749668698224965,0.01749668698224965,1.530670276774122e-05,1.6028245859490915,61324.475845494206,1,0.0027664691185463482,0.9806603650446238,6.12,339.94435226893603
86.43010694447601,3.691281668898746,20.13223513707433,34.64802098116758,20.04623854139374,25.8457987236877,8.207722956589489,Normal,98.3584554086821,Li-ion,892,B,0,0.35887486394084583,0.03588748639408458,7.92355809558327e-05,0.5647504288585878,12463.298552676652,1,0.005674309825180517,0.5821084583779492,5.34,156.90683147619936
61.147774300192445,3.60574052424663,58.66286289804193,23.227256021107674,27.27275805978768,67.43086648684303,9.837990389968592,Slow,98.03240192200629,Li-ion,771,B,1,0.19386791315415883,0.01938679131541588,1.8792383875374236e-05,2.4213581119930665,50524.484887553335,1,0.0030653208539543,1.2053277011650565,6.39,310.14362274100495
18.430729104528325,3.802634360729821,18.688102317589674,21.6710867502138,32.95870586887474,36.802005219267855,5.071924561009427,Fast,98.98561508779812,Li-ion,589,A,0,0.19365599253318874,0.019365599253318874,1.8751321722007227e-05,0.8243143579084684,50629.52313139554,1,0.0030619700947271864,0.7032699444346253,3.3,310.4503229936167
43.09442227534902,4.16053114411732,31.770444543295508,20.38257932874574,31.198488406057987,55.47972896563887,7.797160827341311,Slow,98.44056783453172,Li-ion,845,C,1,0.2375599768515882,0.02375599768515882,2.8217371300863558e-05,1.485809735806045,34226.2139089304,1,0.0037561530387394734,0.9441852792135805,5.07,257.2685254255355
33.86821309135529,3.7938091218482857,11.11636326495833,23.31496353930441,26.66260438199167,59.998301829356855,7.859017317312722,Slow,98.42819653653746,Li-ion,742,C,1,0.33997933087895416,0.033997933087895414,5.779297271245069e-05,0.4571819837191638,17008.83547581237,1,0.005375545214787552,0.5237453486490341,5.11,182.88998529652235
31.95906790411752,3.94696816336486,52.189116891805526,37.81711069966293,29.604434355144985,25.739184368827356,5.633740960924636,Slow,98.87325180781508,Li-ion,148,A,0,0.15546724044747118,0.015546724044747119,1.2085031426175912e-05,1.3444874167890788,76423.20201077645,1,0.00245815290677532,0.8981605925854503,3.66,376.8218589176095
90.2841899659402,4.18878435357188,36.751402693775546,22.106909689626665,24.32363182255114,35.17429129530524,8.55074592405378,Slow,98.28985081518924,Li-ion,512,C,0,0.32078414478909867,0.03207841447890987,5.145123377403672e-05,1.5904940637853566,19065.328459346907,1,0.005072042674013929,0.9768809744647573,5.56,193.43547789155585
55.23733837946729,3.66096822412376,14.33285523805181,32.15505366191305,26.12929274697644,61.93346804192883,9.53074193889642,Slow,98.09385161222072,Li-ion,940,C,1,0.35887486394084583,0.03588748639408458,7.054496024474207e-05,0.43229775418872907,13977.224902763033,1,0.005674309825180517,0.5092923055704233,6.19,166.0394837156354
61.92134961637232,3.6491732928175584,91.26054956727886,24.90704628332422,22.172431639071828,90.109758736427,11.850566356353744,Fast,97.62988672872925,Li-ion,244,A,2,0.1573533200787277,0.01573533200787277,1.2380033669899266e-05,3.5226149893444707,74738.22747170475,1,0.0024879744441914254,1.4538118838442209,7.7,372.9366337100834
12.188436978830843,3.8312469346840894,26.6797161575843,39.197256054269104,30.330546324432543,86.13426789447244,9.7471403095277,Slow,98.05057193809446,Li-ion,660,C,2,0.1322980606164421,0.01322980606164421,8.751388421435894e-06,0.6637198350445815,102549.49928994314,1,0.0020918160078548845,0.631056178978345,6.34,431.30324112393834
25.939961146634403,3.629867860992185,31.55591529185843,31.13756886344192,21.62704437472634,56.82501073951331,7.589294062129925,Fast,98.48214118757402,Li-ion,543,A,1,0.1727387122429487,0.01727387122429487,1.4919331353676116e-05,0.9819011334038664,62816.7086784759,1,0.002731238853860654,0.7675550013141207,4.93,343.81387558967054
94.64127259176227,4.108036217568928,81.51204508301713,28.31550207046644,28.51325804414146,117.90318407916672,15.973104073041998,Normal,96.8053791853916,Li-ion,533,B,2,0.21839692681638384,0.021839692681638385,2.3848608821420462e-05,2.780509946139912,40243.70165697008,1,0.0034531586136043956,1.291629191247994,10.38,278.1611099957933
11.391095487598069,4.032716793660099,87.01264844537855,34.04292192363659,23.24559455663331,91.72618758657563,9.915549836109705,Normal,98.01689003277806,Li-ion,661,B,2,0.0726591669452671,0.00726591669452671,2.6396772705900976e-06,2.483030628410246,274749.6345569867,1,0.0011488423021873144,1.2205811636454773,6.45,545.266500766755
93.54867063289528,3.938354225141991,56.93011201392305,23.433878154108992,33.69459830976602,78.20701311242236,12.366378532052078,Fast,97.52672429358958,Li-ion,277,A,1,0.2543930126932385,0.02543930126932385,3.2357902453571096e-05,2.3299662728468356,29977.90407810687,1,0.004022306704713795,1.182361942768838,8.04,241.26908471596198
48.53657334855829,3.591871414377671,15.72768183579781,30.00225504153254,20.017581997814005,99.78046813410724,12.241980430680147,Fast,97.55160391386396,Li-ion,392,C,2,0.33293740411762807,0.03329374041176281,5.5423657530292395e-05,0.5073076721266899,17723.062342477995,1,0.005264202576378135,0.5517106155186919,7.96,186.62489327811818
96.99893371393026,3.5227683256438764,84.82361629471389,28.23916190068204,17.408946799931307,106.43662664559731,15.131623667863728,Slow,96.97367526642724,Li-ion,145,A,2,0.20070913052954192,0.020070913052954192,2.014207753896235e-05,2.901027621203304,47299.0413622842,1,0.0031734899983269483,1.319324286414065,9.84,300.5424443021757
86.7708509920624,3.931655220164517,20.34396973536101,32.628378424367526,34.386436245683576,67.51083649318355,11.595864511920126,Fast,97.68082709761596,Li-ion,370,B,1,0.35887486394084583,0.03588748639408458,8.384623888524622e-05,0.604964339303959,11786.026265141712,1,0.005674309825180517,0.6024770564779836,7.54,152.63508102983394
36.50040028626271,4.057576103683323,18.44715563410206,30.65008132831964,22.55678427454373,58.60509356518358,8.241281877827749,Fast,98.35174362443443,Li-ion,516,A,1,0.2833462340373938,0.02833462340373938,4.014254417158677e-05,0.5828470215523914,24305.74044787937,1,0.004480097329946458,0.5913613218087862,5.36,217.84852435198138
86.60230043651713,3.5821157322736763,70.22802366442706,32.11275778646823,21.78610534619135,89.71662542903503,13.412138363568854,Normal,97.31757232728624,Li-ion,238,C,2,0.21017414886925498,0.0210174148869255,2.208658642645788e-05,2.12087510551979,43315.19530552909,1,0.0033231450785707415,1.128062526330821,8.72,288.1558029708554
38.522980464064986,3.587630054541785,84.635811938508,22.344078113604667,25.11863308639117,28.32230662080723,5.403545147284086,Fast,98.9192909705432,Li-ion,346,C,0,0.12778700295620266,0.012778700295620267,8.164759062264274e-06,3.6255795378436124,109113.6158851662,1,0.0020204899235413518,1.4749060047020512,3.51,443.57437916951534
60.11211362125152,3.801214126429624,61.459511684349,22.85683929628664,28.16204436112984,68.05599408362681,9.81978048617914,Fast,98.03604390276418,Li-ion,329,A,1,0.19281801779528637,0.01928180177952864,1.858939399325169e-05,2.5761799759415442,51048.03141661696,1,0.003048720550759916,1.2432650504075655,6.38,311.66871880631726
94.25392967447029,3.640367308690236,56.57017165795372,33.84147294048738,34.95498778020401,26.875390642248743,8.644386017601946,Fast,98.27112279647962,Li-ion,891,C,0,0.24627968393203648,0.02462796839320365,3.0326841358831896e-05,1.6236446649250758,31921.50745571649,1,0.003894023713258042,0.9870090166533665,5.62,248.7329735815119
72.64268170074757,3.844116182719006,48.73846692888912,24.12504227672305,24.03478951962888,74.9717255163311,11.086029991901125,Slow,97.78279400161978,Li-ion,736,A,1,0.23936368080444395,0.023936368080444397,2.8647485844125868e-05,1.9398362156804245,33729.67290574261,1,0.0037846721023178393,1.0788427732567218,7.21,255.45686095252168
61.30550530804285,3.5449462559525937,38.52519290120074,27.83718746376052,22.09457113460425,61.716427897570206,9.60017029672102,Slow,98.0799659406558,Li-ion,803,C,1,0.23751013958875836,0.023751013958875834,2.820553320373574e-05,1.335955281686713,34240.087076105425,1,0.0037553650424250198,0.8953061872968531,6.24,257.3189345910733
65.35065040292528,3.6882953831045686,79.64916901571408,24.086327667979404,17.302923567904024,40.39946036093873,7.838470600290129,Normal,98.43230587994198,Li-ion,179,A,1,0.17395911118076637,0.017395911118076635,1.5130886181401118e-05,3.175003135966352,61992.87433774086,1,0.0027505350553484243,1.3802180558085058,5.1,341.68434649540546
22.60756137128716,3.7172533712465015,90.32709609593614,28.38543322332044,23.29651311042704,75.76886911854527,8.863722156275818,Normal,98.22725556874484,Li-ion,837,C,1,0.09645592651081764,0.009645592651081765,4.651872879530127e-06,3.0738732149863988,176932.50030831122,1,0.001525102107980008,1.358058882741039,5.76,545.266500766755
72.73141668957412,3.7747454894846793,63.2527446075693,29.485100419539076,27.96466937615692,49.08768542315825,9.201466307385514,Normal,98.1597067385229,Li-ion,812,C,1,0.20833640870190717,0.02083364087019072,2.1702029595404056e-05,2.0748740774043237,44048.92504423686,1,0.003294087855188751,1.11576182334878,5.98,290.48400907296696
73.22356755883983,3.835957184301986,73.23703957769646,31.213565898779,16.22892580261575,66.94068419892581,10.800247022791426,Slow,97.83995059544172,Li-ion,825,C,1,0.1958379829489438,0.019583798294894383,1.917625778275541e-05,2.27348440119361,49563.20496929302,1,0.0030964703924594053,1.1679429098702412,7.02,307.31969273079466
42.35420360977797,3.9200143836835126,31.36901215373257,32.568529132291744,31.27446687444455,105.7857783517489,12.561618166415894,Slow,97.48767636671684,Li-ion,303,C,2,0.2300602932757796,0.02300602932757796,2.646386927106886e-05,0.9344768139857723,36411.47538717079,1,0.0036375726295889174,0.7487897491228518,8.17,265.0745481494329
82.84250399306623,3.98648732028858,19.38023225275129,25.0654476704543,27.97530772318772,39.26763964867003,8.667700887231861,Fast,98.26645982255364,Li-ion,700,C,0,0.35887486394084583,0.03588748639408458,8.5202949954955e-05,0.7435219412985248,11600.5310783743,1,0.005674309825180517,0.6679170343531559,5.63,151.44307158422916
82.91020552112627,4.102085678032443,44.60601948803313,20.19957553316899,34.09131857717621,32.90712469308815,7.89774944380544,Slow,98.4204501112389,Li-ion,575,A,0,0.2761274768209952,0.027612747682099523,3.812319172776463e-05,2.1040996513464276,25560.286772061292,1,0.004365958756548476,1.123592359714081,5.13,223.2632597192681
88.03650867220934,4.045895692225345,53.8900361759138,34.46887324709824,18.028646287399265,49.785939839021125,10.274097415883809,Normal,97.94518051682324,Li-ion,672,A,1,0.2570896002400539,0.02570896002400539,3.304753127579537e-05,1.5193613792150171,29370.705085772464,1,0.004064943497503709,0.9547862732198291,6.68,238.88357060178646
92.19164973008242,3.52773317774385,68.70018335909252,30.713131986951574,24.548323789607075,98.00480870400436,14.312306477852063,Normal,97.1375387044296,Li-ion,882,A,2,0.2175778645409642,0.02175778645409642,2.3670063569103088e-05,2.166300805210893,40534.95837977511,1,0.0034402081019251646,1.1400791565178867,9.3,279.1267929549941
81.84656610700976,3.6694315111037694,76.92345245589038,36.866523355757664,23.029235581780867,36.61849996097492,8.987196136552948,Normal,98.2025607726894,Li-ion,638,C,0,0.19759240201347908,0.019759240201347908,1.9521378666728167e-05,2.0314368903950104,48729.669494444126,1,0.003124210193531172,1.1040208939313632,5.84,304.8456156995546
68.49675376999886,4.190663815287003,55.56394535456825,29.701893199590803,21.761688187325227,53.27294765103791,9.349344652732643,Normal,98.13013106945348,Li-ion,313,A,1,0.22728975899896517,0.022728975899896517,2.5830317272903836e-05,1.8097888945594016,37271.270027429324,1,0.0035937666363374124,1.042052463523618,6.08,268.07475584372554
73.17701895319331,3.5997468800310592,67.06936282386982,26.672567916737314,17.536480451008376,113.99243728857088,14.491849117544106,Slow,97.10163017649118,Li-ion,173,C,2,0.198180649996777,0.0198180649996777,1.9637785016572517e-05,2.4236768711046865,48454.8123355768,1,0.003133511210812283,1.2059046905385233,9.42,304.0245099168804
90.10048076358096,3.932709014022684,32.89524227576623,29.0258822605851,18.253216302109703,118.81240759546354,15.857352117496932,Slow,96.8285295765006,Li-ion,797,B,2,0.3282032794686831,0.032820327946868316,5.385869632699926e-05,1.0955628877206294,18228.650459340937,1,0.00518934949328908,0.8107636724917919,10.31,189.22111620710496
18.45837458567821,3.5068395931934284,14.108387095214535,37.65119753544695,16.171306105690675,109.11400917935094,11.898312704335504,Normal,97.6203374591329,Li-ion,111,C,2,0.21419828765096488,0.02141982876509649,2.294045321630275e-05,0.36501811055856054,41770.30363481294,1,0.0033867722994248336,0.46798596809641235,7.73,283.18016289342984
62.045212689655656,3.728522915770794,22.60216877979859,29.3261951228034,26.047322756344684,66.03553731348269,10.071531833413175,Normal,97.98569363331735,Li-ion,913,B,1,0.3199244929593704,0.031992449295937045,5.117584059765514e-05,0.7453018319071347,19165.95858438247,1,0.005058450385130566,0.6687160078421039,6.55,193.93572402637042
13.234804641706788,3.862398150369298,34.91328770121752,21.51399454619575,26.90459465438803,90.96713435045244,9.318034488599498,Slow,98.1363931022801,Li-ion,514,C,2,0.12100182321081865,0.012100182321081865,7.320720610171107e-06,1.5507371483803132,120181.89852181998,1,0.0019132068118960777,0.9645943650199227,6.06,463.22314705525537
35.7887126915456,3.5232421761539565,53.38369523008743,38.03548057092458,21.909617074468915,29.66945597875672,6.163664328019902,Normal,98.76726713439602,Li-ion,336,C,0,0.15368800406906505,0.015368800406906503,1.1810001297366476e-05,1.3675685414732686,78064.0045841044,1,0.002430020709517357,0.9058372507707779,4.01,380.5556184307256
12.745022494514448,3.777846293341117,64.97020639681915,21.33947224050543,25.80557786374842,48.1825003295472,5.7194330975465935,Fast,98.85611338049068,Li-ion,280,B,1,0.0860865536852452,0.00860865536852452,3.7054473627013024e-06,2.908314292179948,212519.64434385262,1,0.0013611479277986839,1.3209801570455058,3.72,545.266500766755
13.361336987429295,3.592901027830142,35.26148939643769,37.54700906265677,16.585605692623837,38.43013969500991,5.747928943755129,Normal,98.85041421124896,Li-ion,928,C,0,0.11668022545126601,0.011668022545126602,6.807137505679134e-06,0.9147658989345039,128087.91945480295,1,0.0018448763516397426,0.7408505512994522,3.74,476.53807849548116
79.29941977887498,3.6172378075813487,29.7161928191672,32.96636014904191,17.8693891403604,66.77206159711508,11.177627462822102,Fast,97.76447450743558,Li-ion,746,A,1,0.310689768662561,0.031068976866256096,4.8264066175797824e-05,0.8748712752492382,20298.77104402061,1,0.004912436573422492,0.7245155382388586,7.27,199.47395041231314
29.423892474715885,3.57319748823408,13.304922625073903,21.482108451497343,18.028910438707147,80.58968151794829,9.26110683947302,Normal,98.1477786321054,Li-ion,871,C,2,0.2811074760426217,0.028110747604262173,3.951070654352657e-05,0.5918004823158735,24684.832364638074,1,0.004444699457979503,0.5958861379403989,6.02,219.50020748575614
66.06014282371002,3.9455011746805457,19.722317871762225,27.509378569330007,23.655429686836374,62.835180056884624,9.914741074392388,Slow,98.01705178512152,Li-ion,919,A,1,0.35887486394084583,0.03588748639408458,6.607752009810393e-05,0.6917835063924971,14908.124190301825,1,0.005674309825180517,0.6442593451673776,6.44,171.4009143259917
14.651354905174692,3.5221103013779493,82.23271116218315,28.669444655112688,16.612308103392035,98.35015025879088,10.361885832913613,Normal,97.92762283341727,Li-ion,572,B,2,0.07921694067233792,0.007921694067233793,3.1376618447423538e-06,2.7716296047358835,241682.3891180669,1,0.0012525298089750905,1.289564950997634,6.74,545.266500766755
75.34822003503955,3.9963423636156414,93.85783474895348,24.402226518095063,31.568773418779816,63.28399210571723,10.261188336466502,Slow,97.9477623327067,Li-ion,391,C,1,0.17911525536226425,0.017911525536226425,1.604113735174457e-05,3.694866459130842,58681.52925236683,1,0.002832060853137214,1.4889324616914312,6.67,332.9530835738072
25.59648880637612,4.012112665228733,45.511846803788174,20.10626951336692,15.805710375559968,115.887187319041,11.942403525907237,Normal,97.61151929481856,Li-ion,979,A,2,0.15021542406234542,0.015021542406234541,1.1282336813115131e-05,2.1563188499495296,81417.73143138329,1,0.0023751143986253725,1.1374494757877018,7.76,388.04112355723584
24.079333840397744,3.5571409874214126,47.96453606849482,36.089892848636445,23.1084565027831,34.28143044728674,5.865247205058938,Slow,98.82695055898822,Li-ion,214,A,0,0.13363267108145577,0.013363267108145576,8.928845390182273e-06,1.29319694355111,100716.64536027607,1,0.002112918052147583,0.8808621720397952,3.81,427.78727001260455
69.41776390459582,4.110248496614541,64.71146926816334,35.33030099065169,28.44501374588389,60.49685873761885,10.278808139563948,Fast,97.9442383720872,Li-ion,724,C,1,0.20998038095771457,0.020998038095771457,2.2045880193573473e-05,1.7811982698633444,43391.703488889,1,0.003320081338881133,1.0337886447035518,6.68,288.39960309657846
35.19405072513486,3.653449791150631,37.84354460765039,31.67427175462728,24.625559024384746,119.87929358156543,13.333357255785227,Fast,97.33332854884296,Li-ion,646,C,2,0.18432756906391384,0.018432756906391384,1.6988326358505966e-05,1.1582062147197216,55591.608694999,1,0.0029144747690197943,0.8336208543647603,8.67,324.54255740819883
95.93787525968747,4.1831056790733925,84.14113457991652,35.63919954315918,31.193500725317787,25.496630683982207,8.703572963807519,Normal,98.2592854072385,Li-ion,743,A,0,0.2183937895668453,0.02183937895668453,2.3847923660683756e-05,2.296478515607373,40244.81134342322,1,0.003453109009333745,1.173834361979757,5.66,278.16479663249555
32.29578905510417,3.848737001517197,14.602184329789065,33.423149467593774,31.287735585375227,71.04601313464413,9.206448020688576,Slow,98.15871039586229,Li-ion,246,C,1,0.2917582559611042,0.02917582559611042,4.25614399607326e-05,0.42419663963449006,22956.08228060013,1,0.004613103074977439,0.5044977539897417,5.98,211.85337629994444
78.20614994179321,4.003441244790585,15.357223031299451,34.84506374398174,17.643593155077436,51.64571308744162,9.956370108242217,Normal,98.00872597835156,Li-ion,180,B,1,0.35887486394084583,0.03588748639408458,0.00010193696009855999,0.42843341390006245,9714.683618425499,1,0.005674309825180517,0.5070108956817767,6.47,138.71709731449326
11.295413976678027,3.659918318931909,64.34159076544489,23.397620121014707,23.7971127942767,28.696702025593304,4.126043540350746,Fast,99.17479129192984,Li-ion,784,C,0,0.08015689313630205,0.008015689313630205,3.2125637586322732e-06,2.6372076639567292,237385.1310738803,1,0.0012673917623671604,1.2579048447215861,2.68,545.266500766755
14.140237781957747,4.182355213502748,20.30388742593146,37.808190344386574,22.6190369004695,116.6558439380544,12.318741734488418,Normal,97.53625165310233,Li-ion,761,C,2,0.1706668668042158,0.01706668668042158,1.4563589712383969e-05,0.5231856277181016,64252.52904246754,1,0.00269848010112952,0.5602779458722795,8.01,347.4863631473612
13.665592208707311,3.955227980442856,44.54549947404816,34.99955596904142,16.091308165653977,114.47073816724816,11.97248558949145,Normal,97.6055028821017,Li-ion,474,B,2,0.11015344212026017,0.011015344212026016,6.066890405470753e-06,1.2373902476007206,141504.95375248234,1,0.0017416788460377466,0.8616461852526432,7.78,497.92269253432784
86.99145256099065,3.6396797156504017,51.06128580599878,38.16456977400646,26.98922279317433,53.4878290136985,10.715120201224732,Normal,97.85697595975503,Li-ion,669,C,1,0.24901413616466742,0.024901413616466743,3.100402000491776e-05,1.3037622039675303,31246.074707063028,1,0.0039372591992982734,0.8844531205103627,6.96,246.16798852853566
73.32920734420213,3.976159769701904,43.214771958482494,35.174306423278416,33.04806552221349,77.08539362787616,11.84895849069704,Fast,97.6302083018606,Li-ion,162,C,1,0.2597492461884476,0.02597492461884476,3.373483544773338e-05,1.1946261374806482,28789.54188525615,1,0.004106996192336522,0.8466260582384579,7.7,236.5751393269805
54.24542876051491,3.6803780219578495,77.60602430275763,37.7825584788002,23.851546918656307,101.06835703375918,13.023762448112356,Fast,97.39524751037752,Li-ion,548,B,2,0.16039102754092632,0.01603910275409263,1.2862640857817093e-05,2.001054787171393,72136.32743259764,1,0.002536004816420613,1.0957339422975068,8.47,366.83182465330697
25.58816829190137,4.107790753785866,17.21620126737131,32.64782648656775,31.409751689605496,29.132573433355702,5.339514191703099,Slow,98.9320971616594,Li-ion,967,C,0,0.24708995489807448,0.02470899548980745,3.0526722905766246e-05,0.5116586438129678,31719.12294814187,1,0.003906835222130967,0.5540714631595646,3.47,247.96754530495434
43.71513531638241,4.1913546946152405,63.42947120876846,26.276536164488316,31.518646171000324,64.99436742688596,8.915780859617366,Slow,98.21684382807652,Li-ion,696,A,1,0.16996033383143094,0.016996033383143098,1.444325753804573e-05,2.3254225106246493,64753.177724092086,1,0.002687308833949471,1.1812084940326113,5.8,348.755502476264
55.28226327220789,4.106922047285714,67.24864417685879,24.29825274072792,30.688109464255945,93.31603781367996,11.75536228512012,Slow,97.64892754297595,Li-ion,560,B,2,0.1837423941373029,0.01837423941373029,1.688063370165398e-05,2.658232758841661,55926.4294926806,1,0.0029052223410312317,1.262909203112004,7.64,325.466815398866
87.08408570694901,3.9050727860006753,92.1958252818613,28.49701685736174,26.9712598643552,119.5421512925456,15.740901069261009,Slow,96.8518197861478,Li-ion,558,A,2,0.19205620219768385,0.019205620219768387,1.8442792401298817e-05,3.1255982843177397,51432.941285388515,1,0.0030366751885325845,1.3694374650164365,10.23,312.7842588349904
